voyage_id,route_name,vessel_class,vessel_category,fuel_type,speed_knots,distance_nm,cargo_load_factor,displacement_ton,wind_speed_knots,wind_direction_deg,wave_height_m,days_since_drydock,transit_time_hours,port_dwell_time_hours,propulsion_power_kw,engine_load_ratio,added_resistance_pct,is_overloaded,use_shore_power,port_power_source,grid_electricity_kwh,me_fuel_consumed_kg,aux_fuel_transit_kg,port_fuel_consumed_kg,total_fuel_consumed_kg,observed_fuel_consumed_kg,fuel_cost_usd,total_energy_cost_usd,carbon_tax_usd_per_ton,carbon_tax_usd,total_voyage_cost_usd,ttw_co2_emissions_kg,wtw_co2e_emissions_kg,cii_rating_g_co2_dwt_nm
VOY-02256,Custom_Charter_Route,Container_Feeder,Container,Methanol,10.32,10789.9,0.512,28919.8,16.7,34.1,1.84,433,1045.99,39.1,2302.7,0.128,20.24,False,False,Auxiliary_Engine,0.0,1095281.1,667338.5,22534.4,1785153.9,1798766.8,1874411.59,1874411.59,180.0,148349.44,2022761.02,2454586.6,824163.5,6.691
VOY-02257,Custom_Charter_Route,Bulk_Capesize,Bulk Carrier,Methanol,12.67,6171.2,0.444,103970.0,6.4,41.1,0.78,236,487.1,35.9,9013.1,0.546,6.24,False,True,Shore_Power_AMP,31171.0,1569486.4,184458.4,0.0,1753944.8,1722690.1,1841642.04,1847602.82,40.0,32044.81,1879647.62,2411674.1,801120.1,2.171
VOY-02258,Ras Tanura - Singapore (Crude Tanker),Bulk_Capesize,Bulk Carrier,HFO,12.29,3697.0,0.949,194844.8,9.0,167.0,1.13,469,300.88,41.7,13065.8,0.792,11.07,False,True,Shore_Power_AMP,36182.7,668265.7,68266.3,0.0,736532.0,701476.7,441919.2,448782.08,180.0,486376.42,935158.5,2293560.6,2702091.2,3.447
VOY-02259,Hamburg - New York (Transatlantic),Bulk_Handysize,Bulk Carrier,LNG,13.4,3712.1,0.669,33937.8,26.8,12.1,2.59,59,276.94,45.6,6684.9,0.928,29.75,False,True,Shore_Power_AMP,27002.1,274325.4,31750.4,0.0,306075.8,320919.0,244860.65,250071.03,40.0,39588.14,289659.17,841708.5,989703.4,5.967
VOY-02260,Shenzhen - Los Angeles (Transpacific),Container_ULCV,Container,HFO,24.3,6309.9,0.8,200973.9,15.9,59.6,1.0,160,259.65,22.1,85919.1,1.0,8.19,True,False,Auxiliary_Engine,0.0,3735709.0,278892.3,19161.7,4033762.9,3897363.1,2420257.76,2420257.76,40.0,588518.56,3008776.33,12561137.8,14712964.1,10.209
VOY-02261,Custom_Charter_Route,Tanker_Aframax,Tanker,Methanol,10.71,4138.6,0.769,107403.2,9.8,145.3,1.05,368,386.34,16.9,5941.3,0.44,9.09,False,False,Auxiliary_Engine,0.0,860165.9,182100.0,6496.8,1048762.7,1054687.9,1101200.82,1101200.82,120.0,57354.33,1158555.15,1442048.7,477952.8,3.03
VOY-02262,Hedland - Qingdao (Iron Ore Bulk),Bulk_Handysize,Bulk Carrier,HFO,12.14,3634.2,0.769,37738.9,20.0,13.6,2.1,199,299.35,27.3,4991.5,0.693,21.49,False,True,Shore_Power_AMP,16167.7,267788.3,43342.4,0.0,311130.8,313746.5,186678.47,189938.65,180.0,205518.79,395457.45,968861.3,1141771.1,7.016
VOY-02263,Hamburg - New York (Transatlantic),Container_Panamax,Container,Ammonia,18.19,3923.3,0.642,65683.4,16.7,67.2,2.32,184,215.68,30.6,20430.0,0.486,20.94,False,False,Auxiliary_Engine,0.0,1695231.9,276092.9,33548.2,2004872.9,2047695.8,1904629.21,1904629.21,180.0,42580.61,1947209.83,0.0,236559.0,0.0
VOY-02264,Singapore - Rotterdam,Bulk_Handysize,Bulk Carrier,LNG,15.36,7802.6,0.425,24667.4,14.3,104.9,1.73,153,508.01,31.2,7025.5,0.976,12.12,False,True,Shore_Power_AMP,18461.5,532980.5,52619.0,0.0,585599.5,576129.8,468479.59,472152.67,120.0,225712.05,697864.72,1610398.6,1880933.8,5.431
VOY-02265,Singapore - Port Klang (Feeder Hop),Container_Feeder,Container,LNG,14.08,199.9,0.561,30586.3,2.4,32.8,0.5,456,14.19,41.3,5460.4,0.303,7.91,False,False,Auxiliary_Engine,0.0,12693.8,3737.5,9647.5,26078.7,25955.7,20862.96,20862.96,250.0,19777.61,40640.57,71716.4,79110.5,10.554
VOY-02266,Ras Tanura - Singapore (Crude Tanker),Tanker_Aframax,Tanker,LNG,9.96,3999.1,0.774,108025.2,4.8,103.2,0.5,112,401.57,34.2,4513.0,0.334,2.74,False,True,Shore_Power_AMP,32414.8,288373.6,76716.4,0.0,365090.0,368963.5,292071.99,298256.66,80.0,94448.45,392705.1,1003997.5,1180605.6,2.183
VOY-02267,Singapore - Port Klang (Feeder Hop),Bulk_Capesize,Bulk Carrier,Ammonia,14.78,220.3,0.903,186469.0,21.5,18.1,2.02,398,14.9,28.8,24750.4,1.0,24.39,True,False,Auxiliary_Engine,0.0,139554.5,7238.3,10864.0,157656.8,158878.7,149773.98,149773.98,80.0,1409.21,151183.19,0.0,17615.1,0.0
VOY-02268,Singapore - Rotterdam,Container_Feeder,Container,Methanol,19.92,8126.6,0.518,29128.4,24.0,61.9,2.61,533,408.0,43.4,18374.9,1.0,32.64,True,True,Shore_Power_AMP,61679.7,2716633.9,260976.5,0.0,2977610.4,2940168.7,3126490.92,3137943.27,120.0,163603.56,3301546.83,4094214.3,1363363.0,14.818
VOY-02269,Dubai (Jebel Ali) - Mumbai (Nhava Sheva),Container_ULCV,Container,LNG,24.19,1124.5,0.687,178931.5,10.4,30.6,0.95,507,46.49,45.7,81253.8,1.0,12.11,True,True,Shore_Power_AMP,198509.6,520685.3,39355.4,0.0,560040.6,556535.2,448032.5,484114.23,0.0,0.0,484114.23,1540111.7,1867563.7,7.024
VOY-02270,Santos - Rotterdam (Agri-Bulk),Container_Panamax,Container,Ammonia,17.01,5278.2,0.557,59861.5,9.8,54.9,1.37,313,310.38,53.4,14506.7,0.345,11.8,False,False,Auxiliary_Engine,0.0,1838770.7,383708.7,58572.1,2281051.5,2278450.9,2166998.9,2166998.9,250.0,66674.38,2233673.28,0.0,266697.5,0.0
VOY-02271,Hamburg - New York (Transatlantic),Container_ULCV,Container,Ammonia,17.63,3450.1,0.623,166575.8,11.0,29.3,1.0,383,195.71,22.2,29625.8,0.423,10.74,False,False,Auxiliary_Engine,0.0,2227618.0,427319.2,41927.8,2696865.0,2694830.0,2562021.72,2562021.72,120.0,38231.1,2600252.81,0.0,318592.5,0.0
VOY-02272,Tokyo - Busan (Regional),Bulk_Capesize,Bulk Carrier,LNG,10.92,602.5,0.399,95747.1,25.5,104.0,2.56,345,55.19,15.0,6455.1,0.391,25.64,False,False,Auxiliary_Engine,0.0,54459.8,8285.4,2144.2,64889.3,61474.4,51911.47,51911.47,80.0,16534.48,68445.95,178445.7,206681.0,1.645
VOY-02273,Ras Tanura - Singapore (Crude Tanker),Bulk_Capesize,Bulk Carrier,HFO,12.67,3512.7,0.639,138979.6,16.4,33.9,1.94,636,277.34,18.5,12786.0,0.775,24.31,False,True,Shore_Power_AMP,16092.1,602892.6,55966.6,0.0,658859.2,660130.1,395315.53,398562.11,40.0,96438.05,495000.16,2051687.6,2410951.2,3.245
VOY-02274,Custom_Charter_Route,Container_Panamax,Container,HFO,18.68,5733.3,0.873,81358.4,12.7,109.7,1.56,368,306.98,58.7,23949.9,0.57,13.56,False,True,Shore_Power_AMP,148202.1,1267889.7,197113.1,0.0,1465002.8,1496406.8,879001.66,906028.03,180.0,972643.84,1878671.86,4562018.6,5403576.9,11.702
VOY-02275,Custom_Charter_Route,Bulk_Handysize,Bulk Carrier,LNG,15.14,9860.1,0.779,38114.8,18.4,170.6,1.95,311,651.06,30.4,9224.7,1.0,14.9,True,False,Auxiliary_Engine,0.0,901213.1,77890.8,2953.1,982057.0,983960.4,785645.63,785645.63,250.0,785313.4,1570959.04,2700656.9,3141253.6,7.208
VOY-02276,Custom_Charter_Route,Container_Panamax,Container,HFO,20.4,4825.4,0.976,88372.3,15.9,163.5,2.26,311,236.57,39.1,34493.3,0.821,18.83,False,False,Auxiliary_Engine,0.0,1370835.2,157646.4,19684.9,1548166.5,1527851.0,928899.89,928899.89,250.0,1410064.14,2338964.04,4820990.5,5640256.6,14.692
VOY-02277,Santos - Rotterdam (Agri-Bulk),Container_ULCV,Container,Methanol,16.38,5719.5,0.801,201107.4,22.7,128.9,1.9,506,349.2,42.8,28742.2,0.411,18.16,False,False,Auxiliary_Engine,0.0,3623544.1,763548.3,75522.3,4462614.8,4362106.5,4685745.49,4685745.49,0.0,0.0,4685745.49,6136095.3,2078034.8,5.502
VOY-02278,Custom_Charter_Route,Container_Panamax,Container,LNG,11.35,5220.1,0.452,52729.7,16.1,5.1,1.82,598,459.77,44.4,4353.8,0.104,22.7,False,True,Shore_Power_AMP,112103.8,355031.1,205540.7,0.0,560571.9,529692.6,448457.5,468986.18,250.0,459107.36,928093.54,1541572.7,1836429.4,4.343
VOY-02279,Custom_Charter_Route,Bulk_Capesize,Bulk Carrier,Ammonia,13.59,6625.3,0.67,144574.5,14.8,36.4,1.86,343,487.48,33.7,15448.7,0.936,18.4,False,False,Auxiliary_Engine,0.0,2817716.6,216861.4,12721.6,3047299.6,2994361.4,2894934.66,2894934.66,40.0,14565.97,2909500.63,0.0,364149.4,0.0
VOY-02280,Santos - Rotterdam (Agri-Bulk),Container_ULCV,Container,LNG,19.99,5373.1,0.629,167588.9,10.2,38.4,1.39,266,268.74,21.4,43683.1,0.624,11.48,False,True,Shore_Power_AMP,92787.7,1606895.7,222298.5,0.0,1829194.2,1736407.3,1463355.35,1480407.14,250.0,1472170.19,2952577.33,5030284.0,5888680.7,4.801
VOY-02281,Custom_Charter_Route,Tanker_Aframax,Tanker,Methanol,9.95,7638.4,0.785,109258.3,9.6,131.1,0.57,356,767.62,22.5,4700.9,0.348,6.47,False,True,Shore_Power_AMP,21316.2,1409341.5,364041.5,0.0,1773383.0,1713441.0,1862052.18,1866239.09,40.0,32244.9,1898483.99,2438401.7,806122.5,2.776
VOY-02282,Ras Tanura - Singapore (Crude Tanker),Bulk_Handysize,Bulk Carrier,LNG,13.27,3526.6,0.795,38725.3,11.4,2.7,1.1,160,265.68,52.2,5914.3,0.821,8.26,False,False,Auxiliary_Engine,0.0,230705.4,31979.1,5078.3,267762.9,261519.5,214210.32,214210.32,40.0,34182.24,248392.56,736348.0,854556.0,5.495
VOY-02283,Shanghai - Rotterdam (Suez),Container_Panamax,Container,Methanol,19.7,10520.0,0.638,65395.5,14.8,179.2,1.92,609,533.95,41.3,25579.9,0.609,19.51,False,True,Shore_Power_AMP,104453.4,4752854.9,637768.0,0.0,5390623.0,5445067.2,5660154.12,5679305.73,80.0,197237.81,5876543.54,7412106.6,2465472.6,10.361
VOY-02284,Custom_Charter_Route,Container_Feeder,Container,HFO,19.3,417.8,0.415,25626.7,13.5,142.7,1.69,667,21.65,43.1,13712.4,0.762,18.55,False,False,Auxiliary_Engine,0.0,51724.9,6510.0,12213.3,70448.2,72134.1,42268.91,42268.91,250.0,62647.38,104916.29,219375.6,250589.5,15.443
VOY-02285,Custom_Charter_Route,Tanker_Aframax,Tanker,Methanol,12.31,7640.8,0.925,125400.6,14.5,21.5,0.64,38,620.94,25.2,9594.1,0.711,4.82,False,True,Shore_Power_AMP,23864.8,2093562.6,310123.5,0.0,2403686.1,2375278.1,2523870.41,2528516.06,180.0,196330.92,2724846.99,3305068.4,1090727.4,3.761
VOY-02286,Santos - Rotterdam (Agri-Bulk),Tanker_Aframax,Tanker,LNG,11.23,5175.2,0.552,82460.5,15.2,95.9,1.63,340,460.98,52.3,6008.9,0.445,14.32,False,True,Shore_Power_AMP,49570.8,419035.6,80625.6,0.0,499661.3,483886.4,399729.01,409001.75,120.0,194130.35,603132.11,1374068.5,1617752.9,2.309
VOY-02287,Dubai (Jebel Ali) - Mumbai (Nhava Sheva),Tanker_Aframax,Tanker,Methanol,15.96,1030.5,0.424,67799.5,13.7,16.1,1.49,667,64.55,17.2,15865.7,1.0,19.6,True,False,Auxiliary_Engine,0.0,366688.2,26435.3,6608.2,399731.7,400629.7,419718.31,419718.31,250.0,46497.98,466216.28,549631.1,185991.9,4.638
VOY-02288,Custom_Charter_Route,Tanker_Aframax,Tanker,HFO,12.58,2686.1,0.667,95746.6,17.3,26.7,1.62,618,213.58,57.0,9905.9,0.734,21.35,False,True,Shore_Power_AMP,53982.6,364700.4,47556.6,0.0,412257.1,429689.0,247354.25,257421.11,0.0,0.0,257421.11,1283768.5,1525251.7,4.156
VOY-02289,Shanghai - Rotterdam (Suez),Bulk_Handysize,Bulk Carrier,Methanol,13.14,10540.5,0.577,30411.2,38.2,15.2,3.76,283,802.2,22.8,7270.8,1.0,61.2,True,False,Auxiliary_Engine,0.0,2163841.5,219032.6,5482.2,2388356.3,2363591.7,2507774.09,2507774.09,40.0,43193.25,2550967.34,3283989.9,1079831.3,8.199
VOY-02290,Custom_Charter_Route,Container_ULCV,Container,Hydrogen,19.2,3689.3,0.554,152980.7,3.2,68.0,0.64,357,192.17,37.6,34925.1,0.499,7.0,False,False,Auxiliary_Engine,0.0,388742.9,63211.7,10993.5,462948.1,457288.6,1944382.13,1944382.13,0.0,0.0,1944382.13,0.0,22597.7,0.0
VOY-02291,Shenzhen - Los Angeles (Transpacific),Bulk_Capesize,Bulk Carrier,Methanol,15.11,6834.4,0.722,153973.8,10.4,2.2,0.79,531,452.28,34.2,20894.5,1.0,11.72,True,True,Shore_Power_AMP,29662.2,3342867.2,191945.8,0.0,3534813.0,3587653.9,3711553.63,3717242.82,40.0,64077.5,3781320.32,4860367.8,1601937.5,3.951
VOY-02292,Dubai (Jebel Ali) - Mumbai (Nhava Sheva),Container_ULCV,Container,HFO,20.27,1078.1,0.431,129112.5,4.1,115.4,0.5,424,53.19,31.6,36830.2,0.526,7.38,False,True,Shore_Power_AMP,137284.7,333409.6,49209.5,0.0,382619.2,388387.0,229571.49,254632.75,180.0,260771.06,515403.81,1191476.0,1448728.1,5.668
VOY-02293,Dubai (Jebel Ali) - Mumbai (Nhava Sheva),Container_Panamax,Container,HFO,19.02,1044.4,0.712,70421.6,24.4,73.1,2.64,537,54.9,55.7,26782.9,0.638,32.31,False,True,Shore_Power_AMP,140603.0,250101.5,33175.9,0.0,283277.4,275198.6,169966.44,195624.98,0.0,0.0,195624.98,882125.8,1087391.6,12.42
VOY-02294,Custom_Charter_Route,Container_Panamax,Container,HFO,15.89,9524.5,0.564,60324.7,15.8,166.8,1.61,663,599.36,14.1,12471.2,0.297,17.19,False,True,Shore_Power_AMP,35525.7,1439899.5,341251.0,0.0,1781150.5,1772578.0,1068690.28,1075434.9,180.0,1172645.81,2248080.72,5546502.6,6514699.0,8.564
VOY-02295,Custom_Charter_Route,Container_ULCV,Container,LNG,18.61,3943.8,0.822,205251.8,9.9,30.9,1.11,84,211.97,33.5,38547.0,0.551,6.65,False,True,Shore_Power_AMP,145490.6,1136904.0,188966.1,0.0,1325870.0,1308940.9,1060696.03,1087234.33,0.0,0.0,1087234.33,3646142.6,4298070.5,4.741
VOY-02296,Singapore - Port Klang (Feeder Hop),Bulk_Handysize,Bulk Carrier,HFO,11.44,213.2,0.717,35737.1,9.0,17.5,1.13,443,18.63,27.8,3716.9,0.516,12.04,False,True,Shore_Power_AMP,16443.0,12865.0,2643.0,0.0,15507.9,15247.8,9304.76,12614.49,0.0,0.0,12614.49,48291.7,62852.3,5.962
VOY-02297,Singapore - Port Klang (Feeder Hop),Container_Feeder,Container,LNG,12.82,212.8,0.565,30714.3,22.1,177.9,2.93,642,16.59,22.4,5041.9,0.28,31.63,False,True,Shore_Power_AMP,31775.0,13898.8,4377.3,0.0,18276.1,17824.9,14620.87,20690.38,120.0,8466.96,29157.33,50259.2,70558.0,6.947
VOY-02298,Shanghai - Rotterdam (Suez),Container_ULCV,Container,Ammonia,23.0,11223.2,0.412,125351.7,16.8,50.0,1.85,551,487.98,45.0,59827.5,0.855,21.73,False,False,Auxiliary_Engine,0.0,10431984.8,974692.5,84887.7,11491565.0,11251251.9,10916986.76,10916986.76,180.0,246384.23,11163370.99,0.0,1368801.3,0.0
VOY-02299,Custom_Charter_Route,Bulk_Capesize,Bulk Carrier,Methanol,13.36,704.0,0.353,87506.8,17.1,20.7,2.05,671,52.68,45.5,11224.6,0.68,26.5,False,True,Shore_Power_AMP,39504.7,205958.0,19157.2,0.0,225115.3,225696.9,236371.03,243831.87,40.0,4652.55,248484.41,309533.5,116313.6,2.443
VOY-02300,Custom_Charter_Route,Bulk_Handysize,Bulk Carrier,Methanol,15.41,10126.2,0.631,32480.8,12.2,27.3,1.55,512,657.1,54.6,8911.2,1.0,17.2,True,True,Shore_Power_AMP,32319.0,2172372.3,183431.1,0.0,2355803.3,2448249.9,2473593.48,2479760.9,180.0,193030.69,2672791.58,3239229.6,1072392.7,8.418
VOY-02301,Shenzhen - Los Angeles (Transpacific),Bulk_Capesize,Bulk Carrier,Ammonia,14.56,6641.5,0.563,125389.1,8.5,9.9,0.76,471,456.06,40.1,16079.5,0.975,10.15,False,False,Auxiliary_Engine,0.0,2761351.6,194327.7,15115.9,2970795.2,2937274.8,2822255.4,2822255.4,80.0,28374.52,2850629.92,0.0,354681.5,0.0
VOY-02302,Shenzhen - Los Angeles (Transpacific),Tanker_Aframax,Tanker,HFO,15.1,6054.4,0.416,66896.0,34.0,53.4,4.36,25,401.06,13.2,17910.2,1.0,61.13,True,False,Auxiliary_Engine,0.0,1263729.8,80426.7,2494.5,1346651.1,1374671.9,807990.64,807990.64,40.0,196557.57,1004548.22,4193471.4,4913939.3,6.023
VOY-02303,Santos - Rotterdam (Agri-Bulk),Container_Panamax,Container,LNG,11.83,5549.0,0.405,49564.0,12.3,59.2,0.92,25,469.17,58.2,4033.0,0.096,4.78,False,True,Shore_Power_AMP,147146.8,335596.4,205514.7,0.0,541111.1,563842.5,432888.86,459725.28,120.0,214496.55,674221.83,1488055.5,1787471.2,3.944
VOY-02304,Tokyo - Busan (Regional),Bulk_Handysize,Bulk Carrier,LNG,13.79,622.6,0.483,26838.0,29.2,28.2,3.36,645,45.14,56.8,7255.6,1.0,51.12,True,False,Auxiliary_Engine,0.0,49141.3,4792.1,5522.5,59455.9,61099.7,47564.71,47564.71,40.0,7510.95,55075.66,163503.7,187773.7,6.911
VOY-02305,Singapore - Rotterdam,Bulk_Capesize,Bulk Carrier,Methanol,13.27,8946.2,0.416,98838.4,15.1,49.2,1.31,360,674.29,19.8,10685.4,0.648,13.43,False,True,Shore_Power_AMP,17163.0,2520844.5,252180.4,0.0,2773024.8,2757708.7,2911676.08,2915115.42,250.0,313595.78,3228711.2,3812909.2,1254383.1,2.368
VOY-02306,Shenzhen - Los Angeles (Transpacific),Tanker_Aframax,Tanker,LNG,13.05,6862.6,0.856,117401.8,14.7,128.8,1.24,383,525.8,24.9,11563.6,0.857,10.63,False,False,Auxiliary_Engine,0.0,863047.2,103562.2,3867.7,970477.1,963294.7,776381.72,776381.72,0.0,0.0,776381.72,2668812.2,3103786.4,3.382
VOY-02307,Shanghai - Rotterdam (Suez),Container_Panamax,Container,HFO,22.18,10237.8,0.569,60665.5,16.9,68.1,1.47,32,461.64,56.9,31856.1,0.758,9.72,False,False,Auxiliary_Engine,0.0,2470880.9,263383.7,28702.6,2762967.3,2771566.7,1657780.38,1657780.38,40.0,402777.84,2060558.22,8603880.2,10069446.0,12.359
VOY-02308,Singapore - Rotterdam,Bulk_Capesize,Bulk Carrier,Ammonia,11.05,7756.7,0.554,123740.7,14.4,94.4,1.5,500,702.1,20.7,7302.0,0.443,15.58,False,False,Auxiliary_Engine,0.0,2028773.7,298034.7,7799.5,2334607.9,2313285.1,2217877.47,2217877.47,80.0,22337.36,2240214.83,0.0,279217.0,0.0
VOY-02309,Ras Tanura - Singapore (Crude Tanker),Bulk_Capesize,Bulk Carrier,HFO,13.1,3443.0,0.941,193347.6,14.7,68.2,1.8,408,262.83,16.5,16715.8,1.0,17.87,True,False,Auxiliary_Engine,0.0,763631.7,59456.9,2851.1,825939.6,846643.5,495563.79,495563.79,120.0,361578.18,857141.97,2571976.0,3013151.5,4.15
VOY-02310,Custom_Charter_Route,Bulk_Handysize,Bulk Carrier,HFO,9.84,7486.7,0.626,32293.9,13.6,25.5,1.24,241,760.72,52.2,2191.1,0.304,11.06,False,True,Shore_Power_AMP,30921.7,339432.3,104136.0,0.0,443568.3,432048.0,266140.97,272056.88,80.0,130461.96,402518.83,1381271.7,1630774.5,4.855
VOY-02311,Hamburg - New York (Transatlantic),Tanker_Aframax,Tanker,HFO,12.92,3725.0,0.642,92807.3,15.8,141.1,2.52,229,288.4,40.3,10500.2,0.778,21.23,False,True,Shore_Power_AMP,38213.2,521094.4,63564.3,0.0,584658.7,609588.0,350795.24,358023.61,40.0,85941.02,443964.63,1820627.3,2148525.4,4.25
VOY-02312,Tokyo - Busan (Regional),Container_ULCV,Container,Hydrogen,15.72,546.4,0.397,122414.7,8.1,79.1,0.5,648,34.76,12.7,17152.2,0.245,11.12,False,True,Shore_Power_AMP,55192.0,39084.0,10691.5,0.0,49775.4,50323.0,209056.85,219341.42,180.0,4223.11,223564.53,0.0,23461.7,0.0
VOY-02313,Tokyo - Busan (Regional),Tanker_Aframax,Tanker,Methanol,13.97,567.2,0.835,115047.3,11.6,77.5,0.5,163,40.6,49.0,13193.4,0.977,4.31,False,False,Auxiliary_Engine,0.0,190933.3,19622.2,18849.0,229404.4,232050.5,240874.65,240874.65,180.0,21720.11,262594.77,315431.1,120667.3,4.835
VOY-02314,Hedland - Qingdao (Iron Ore Bulk),Container_Panamax,Container,Methanol,12.1,3580.6,0.801,76475.6,8.4,147.7,2.11,255,295.85,17.7,6444.3,0.153,17.03,False,False,Auxiliary_Engine,0.0,833149.0,376456.2,18144.6,1227749.8,1280212.6,1289137.25,1289137.25,0.0,0.0,1289137.25,1688155.9,569271.1,6.933
VOY-02315,Custom_Charter_Route,Bulk_Handysize,Bulk Carrier,HFO,13.02,6303.4,0.853,40905.6,10.8,127.5,0.83,556,484.11,24.2,5922.5,0.823,10.73,False,True,Shore_Power_AMP,14308.1,511396.5,72318.2,0.0,583714.7,594890.1,350228.81,353154.28,80.0,170879.66,524033.94,1817687.5,2135995.7,7.589
VOY-02316,Singapore - Port Klang (Feeder Hop),Bulk_Handysize,Bulk Carrier,HFO,12.38,214.3,0.471,26413.8,11.4,101.2,0.91,544,17.31,38.3,3827.9,0.532,11.45,False,True,Shore_Power_AMP,22698.8,12258.4,2222.3,0.0,14480.7,13799.4,8688.45,13124.23,80.0,4918.42,18042.66,45093.0,61480.3,5.536
VOY-02317,Shenzhen - Los Angeles (Transpacific),Container_Feeder,Container,HFO,13.08,6320.3,0.669,34259.5,13.0,179.0,1.86,551,483.31,29.2,5165.7,0.287,18.25,False,False,Auxiliary_Engine,0.0,501738.6,161553.1,8264.3,671555.9,646963.1,402933.56,402933.56,180.0,440414.91,843348.47,2091225.2,2446749.5,9.732
VOY-02318,Custom_Charter_Route,Bulk_Capesize,Bulk Carrier,Methanol,12.98,697.1,0.908,187373.7,22.4,156.5,2.55,279,53.73,53.8,16364.4,0.992,21.25,False,True,Shore_Power_AMP,46727.7,310471.7,24441.2,0.0,334912.9,333366.7,351658.59,360419.57,80.0,13477.39,373896.96,460505.3,168467.3,3.67
VOY-02319,Singapore - Port Klang (Feeder Hop),Bulk_Capesize,Bulk Carrier,Methanol,11.33,217.9,0.922,189955.1,16.7,121.3,1.93,391,19.23,37.0,10636.6,0.645,17.24,False,True,Shore_Power_AMP,32109.5,71587.4,8792.5,0.0,80379.9,76798.5,84398.89,90528.6,180.0,8707.06,99235.66,110522.4,48372.6,2.818
VOY-02320,Dubai (Jebel Ali) - Mumbai (Nhava Sheva),Container_Feeder,Container,Methanol,14.13,989.7,0.707,35536.6,6.6,171.4,0.75,211,70.05,16.1,5929.7,0.329,5.06,False,True,Shore_Power_AMP,22864.0,165813.7,48362.9,0.0,214176.5,211522.8,224885.35,229350.86,40.0,4202.71,233553.57,294492.7,105067.7,8.752
VOY-02321,Custom_Charter_Route,Container_Feeder,Container,Methanol,16.82,2666.8,0.652,33674.1,9.9,80.2,0.5,83,158.59,53.3,9443.0,0.525,2.84,False,False,Auxiliary_Engine,0.0,551760.5,107148.7,30735.7,689644.9,685311.4,724127.14,724127.14,80.0,27101.66,751228.81,948261.7,338770.8,10.458
VOY-02322,Singapore - Port Klang (Feeder Hop),Tanker_Aframax,Tanker,Methanol,10.79,202.5,0.352,59449.9,3.2,7.3,0.78,226,18.77,23.0,3965.0,0.294,5.75,False,False,Auxiliary_Engine,0.0,29952.9,7441.7,8858.1,46252.8,46800.6,48565.4,48565.4,250.0,7251.88,55817.29,63597.6,29007.5,2.731
VOY-02323,Santos - Rotterdam (Agri-Bulk),Container_Feeder,Container,LNG,17.35,5834.9,0.386,24608.6,16.6,30.7,1.27,462,336.34,46.4,9460.5,0.526,15.65,False,False,Auxiliary_Engine,0.0,474049.4,82147.1,10818.5,567014.9,560873.4,453611.96,453611.96,40.0,72383.18,525995.14,1559291.1,1809579.5,7.86
VOY-02324,Custom_Charter_Route,Container_Panamax,Container,HFO,19.31,2747.6,0.62,64174.6,11.1,124.5,0.67,138,142.26,18.8,20649.4,0.492,3.7,False,True,Shore_Power_AMP,47574.3,518109.6,82888.4,0.0,600998.0,608889.1,360598.8,369512.18,120.0,265406.51,634918.69,1871507.8,2211720.9,10.017
VOY-02325,Santos - Rotterdam (Agri-Bulk),Bulk_Handysize,Bulk Carrier,HFO,11.21,5713.4,0.465,26152.2,11.6,120.1,1.03,284,509.58,18.1,2736.4,0.38,7.97,False,False,Auxiliary_Engine,0.0,272980.7,65217.1,2132.3,340330.1,347696.5,204198.06,204198.06,80.0,99284.95,303483.01,1059787.9,1241061.9,4.881
VOY-02326,Singapore - Rotterdam,Container_ULCV,Container,Ammonia,16.82,7662.8,0.641,169986.3,13.4,135.6,0.74,674,455.56,48.0,26338.3,0.376,11.81,False,False,Auxiliary_Engine,0.0,4706707.2,1001712.5,90599.8,5799019.5,5923620.8,5509068.49,5509068.49,80.0,54800.83,5563869.32,0.0,685010.4,0.0
VOY-02327,Shanghai - Rotterdam (Suez),Bulk_Handysize,Bulk Carrier,LNG,15.05,10206.3,0.709,35438.1,17.6,60.4,1.78,576,678.12,42.6,9103.4,1.0,21.26,True,True,Shore_Power_AMP,25236.3,926318.3,78959.7,0.0,1005278.0,1009404.1,804222.43,809114.96,0.0,0.0,809114.96,2764514.6,3226479.5,7.128
VOY-02328,Shenzhen - Los Angeles (Transpacific),Bulk_Capesize,Bulk Carrier,Methanol,10.11,6145.8,0.914,188472.1,15.5,54.5,1.86,614,608.16,35.7,7825.0,0.474,22.25,False,True,Shore_Power_AMP,30978.9,1739653.5,277280.2,0.0,2016933.7,1956502.8,2117780.39,2123706.59,120.0,110327.06,2234033.65,2773283.8,919392.2,2.507
VOY-02329,Shenzhen - Los Angeles (Transpacific),Bulk_Handysize,Bulk Carrier,LNG,13.86,6750.8,0.39,23318.7,28.4,0.0,3.65,599,487.2,40.4,6905.2,0.959,55.83,False,True,Shore_Power_AMP,23901.6,500896.0,49678.9,0.0,550574.9,534624.5,440459.9,445112.18,120.0,212510.66,657622.84,1514080.9,1770922.2,5.902
VOY-02330,Santos - Rotterdam (Agri-Bulk),Tanker_Aframax,Tanker,LNG,10.7,5557.9,0.671,96154.9,7.3,122.5,1.15,336,519.67,19.9,5514.3,0.408,9.53,False,False,Auxiliary_Engine,0.0,440036.1,95383.3,3094.8,538514.3,561684.7,430811.42,430811.42,120.0,206622.36,637433.78,1480914.3,1721853.0,2.317
